venda_id,produto_key,descricao,quantidade,unidade,preco_unitario,desconto,total
V001816,P022,Tubo PVC 100mm 6m,21,BR,42.77,0.0,898.17
V001816,P018,Disco de Corte 4.5,21,UN,8.12,5.12,165.4
V001816,P008,Bloco de Concreto,75,UN,3.81,0.0,285.75
V001817,P008,Bloco de Concreto,4,UN,3.79,0.0,15.16
V001818,P026,Disjuntor 20A,11,UN,28.12,0.0,309.32
V001818,P025,Fio Eletrico 2.5mm 100m,3,RL,238.09,0.0,714.27
V001818,P028,Impermeabilizante 18L,15,GL,119.39,0.0,1790.85
V001819,P010,Ferro 8mm 12m,43,BR,37.59,129.31,1487.06
V001819,P022,Tubo PVC 100mm 6m,76,BR,42.28,0.0,3213.28
V001819,P004,Areia Fina 20kg,85,SC,10.98,93.33,839.97
V001819,P014,Tinta Latex 18L,19,GL,88.59,0.0,1683.21
V001819,P005,Brita 1 20kg,14,SC,14.92,6.27,202.61
V001819,P006,Tijolo Ceramico 9cm,40,UN,1.19,3.81,43.79
V001819,P001,Cimento CP-II 50kg,43,SC,34.48,0.0,1482.64
V001819,P007,Tijolo Ceramico 6cm,61,UN,1.0,4.88,56.12
V001820,P001,Cimento CP-II 50kg,5,SC,34.81,0.0,174.05
V001820,P029,Argamassa AC-II 20kg,19,SC,25.58,0.0,486.02
V001820,P018,Disco de Corte 4.5,9,UN,7.86,0.0,70.74
V001821,P019,Rebolo Desbaste 4.5,1,UN,10.63,0.0,10.63
V001822,P003,Areia Media 20kg,38,SC,12.2,0.0,463.6
V001822,P023,Tubo PVC 50mm 6m,55,BR,27.77,0.0,1527.35
V001822,P006,Tijolo Ceramico 9cm,84,UN,1.21,5.08,96.56
V001822,P027,Tomada 2P+T,15,UN,13.94,0.0,209.1
V001822,P013,Telha Fibrocimento 2.44m,89,UN,25.29,0.0,2250.81
V001822,P014,Tinta Latex 18L,79,GL,88.5,349.58,6641.92
V001822,P017,Massa Corrida 25kg,87,BD,37.69,0.0,3279.03
V001822,P005,Brita 1 20kg,50,SC,15.16,75.8,682.2
V001823,P022,Tubo PVC 100mm 6m,28,BR,41.56,0.0,1163.68
V001823,P007,Tijolo Ceramico 6cm,53,UN,0.99,0.0,52.47
V001823,P005,Brita 1 20kg,72,SC,14.92,0.0,1074.24
V001823,P003,Areia Media 20kg,29,SC,11.81,0.0,342.49
V001823,P009,Ferro 10mm 12m,89,BR,54.48,242.44,4606.28
V001824,P005,Brita 1 20kg,5,SC,15.15,0.0,75.75
V001824,P013,Telha Fibrocimento 2.44m,1,UN,24.52,0.0,24.52
V001825,P011,Ferro 12mm 12m,11,BR,76.19,0.0,838.09
V001825,P012,Telha Ceramica,11,UN,3.8,1.25,40.55
V001825,P020,Broca de Concreto 10mm,20,UN,13.85,0.0,277.0
V001826,P020,Broca de Concreto 10mm,67,UN,14.15,28.44,919.61
V001826,P029,Argamassa AC-II 20kg,79,SC,26.44,104.44,1984.32
V001826,P006,Tijolo Ceramico 9cm,63,UN,1.22,0.0,76.86
V001826,P003,Areia Media 20kg,43,SC,12.19,15.73,508.44
V001826,P001,Cimento CP-II 50kg,83,SC,34.88,86.85,2808.19
V001826,P028,Impermeabilizante 18L,87,GL,119.97,834.99,9602.4
V001827,P030,Gesso 20kg,51,SC,18.19,0.0,927.69
V001827,P002,Cimento CP-V 50kg,75,SC,37.56,0.0,2817.0
V001827,P003,Areia Media 20kg,90,SC,11.91,0.0,1071.9
V001827,P012,Telha Ceramica,58,UN,3.77,0.0,218.66
V001827,P023,Tubo PVC 50mm 6m,72,BR,28.25,0.0,2034.0
V001828,P015,Tinta Acrilica 18L,10,GL,98.82,29.65,958.55
V001828,P006,Tijolo Ceramico 9cm,8,UN,1.18,0.0,9.44
V001828,P013,Telha Fibrocimento 2.44m,16,UN,24.58,0.0,393.28
V001828,P009,Ferro 10mm 12m,6,BR,54.13,9.74,315.04
V001828,P004,Areia Fina 20kg,13,SC,10.82,0.0,140.66
V001829,P011,Ferro 12mm 12m,74,BR,74.51,0.0,5513.74
V001829,P029,Argamassa AC-II 20kg,91,SC,26.15,118.98,2260.67
V001829,P013,Telha Fibrocimento 2.44m,68,UN,25.16,0.0,1710.88
V001830,P016,Rejunte 5kg,8,PCT,12.79,0.0,102.32
V001830,P030,Gesso 20kg,2,SC,18.07,0.72,35.42
V001830,P014,Tinta Latex 18L,10,GL,89.36,0.0,893.6
V001830,P023,Tubo PVC 50mm 6m,17,BR,28.09,0.0,477.53
V001831,P003,Areia Media 20kg,20,SC,11.91,11.91,226.29
V001831,P018,Disco de Corte 4.5,12,UN,7.97,0.0,95.64
V001831,P002,Cimento CP-V 50kg,9,SC,37.78,0.0,340.02
V001831,P020,Broca de Concreto 10mm,13,UN,14.01,0.0,182.13
V001832,P027,Tomada 2P+T,15,UN,13.87,0.0,208.05
V001832,P022,Tubo PVC 100mm 6m,18,BR,41.39,0.0,745.02
V001832,P026,Disjuntor 20A,6,UN,28.17,0.0,169.02
V001833,P012,Telha Ceramica,9,UN,3.76,0.0,33.84
V001833,P014,Tinta Latex 18L,14,GL,88.94,0.0,1245.16
V001833,P004,Areia Fina 20kg,4,SC,11.18,0.89,43.83
V001834,P012,Telha Ceramica,43,UN,3.75,0.0,161.25
V001834,P028,Impermeabilizante 18L,29,GL,119.18,0.0,3456.22
V001834,P015,Tinta Acrilica 18L,53,GL,96.06,152.74,4938.44
V001834,P003,Areia Media 20kg,89,SC,11.95,106.36,957.19
V001834,P021,Mangueira 1/2 50m,95,RL,66.3,188.95,6109.55
V001834,P010,Ferro 8mm 12m,98,BR,38.39,0.0,3762.22
V001834,P008,Bloco de Concreto,77,UN,3.8,0.0,292.6
V001834,P016,Rejunte 5kg,29,PCT,12.92,0.0,374.68
V001835,P004,Areia Fina 20kg,18,SC,10.97,0.0,197.46
V001835,P019,Rebolo Desbaste 4.5,15,UN,10.51,0.0,157.65
V001835,P022,Tubo PVC 100mm 6m,7,BR,41.6,0.0,291.2
V001835,P006,Tijolo Ceramico 9cm,3,UN,1.22,0.0,3.66
V001835,P005,Brita 1 20kg,17,SC,14.76,0.0,250.92
V001836,P019,Rebolo Desbaste 4.5,74,UN,10.35,0.0,765.9
V001836,P004,Areia Fina 20kg,98,SC,11.17,0.0,1094.66
V001836,P028,Impermeabilizante 18L,96,GL,118.49,910.0,10465.04
V001836,P009,Ferro 10mm 12m,84,BR,55.52,373.09,4290.59
V001837,P001,Cimento CP-II 50kg,38,SC,34.6,39.44,1275.36
V001837,P029,Argamassa AC-II 20kg,79,SC,26.5,0.0,2093.5
V001837,P011,Ferro 12mm 12m,86,BR,74.54,0.0,6410.44
V001837,P025,Fio Eletrico 2.5mm 100m,85,RL,242.43,0.0,20606.55
V001837,P019,Rebolo Desbaste 4.5,86,UN,10.68,91.85,826.63
V001837,P023,Tubo PVC 50mm 6m,32,BR,27.72,0.0,887.04
V001837,P004,Areia Fina 20kg,63,SC,10.8,20.41,659.99
V001837,P022,Tubo PVC 100mm 6m,83,BR,41.94,0.0,3481.02
V001838,P010,Ferro 8mm 12m,14,BR,37.8,0.0,529.2
V001838,P023,Tubo PVC 50mm 6m,8,BR,27.48,0.0,219.84
V001839,P003,Areia Media 20kg,46,SC,12.08,0.0,555.68
V001839,P009,Ferro 10mm 12m,33,BR,55.41,0.0,1828.53
V001839,P015,Tinta Acrilica 18L,58,GL,99.93,173.88,5622.06
V001839,P014,Tinta Latex 18L,23,GL,90.46,0.0,2080.58
V001839,P001,Cimento CP-II 50kg,36,SC,35.5,0.0,1278.0
V001839,P028,Impermeabilizante 18L,80,GL,118.51,758.46,8722.34
V001839,P021,Mangueira 1/2 50m,56,RL,65.23,109.59,3543.29
V001840,P015,Tinta Acrilica 18L,7,GL,97.24,0.0,680.68
V001840,P008,Bloco de Concreto,18,UN,3.78,0.0,68.04
V001840,P030,Gesso 20kg,20,SC,17.96,0.0,359.2
V001841,P026,Disjuntor 20A,13,UN,28.52,11.12,359.64
V001841,P005,Brita 1 20kg,16,SC,15.19,0.0,243.04
V001842,P003,Areia Media 20kg,50,SC,11.95,17.93,579.57
V001842,P025,Fio Eletrico 2.5mm 100m,93,RL,239.98,669.54,21648.6
V001842,P009,Ferro 10mm 12m,100,BR,55.86,0.0,5586.0
V001843,P008,Bloco de Concreto,37,UN,3.72,13.76,123.88
V001843,P001,Cimento CP-II 50kg,52,SC,35.67,0.0,1854.84
V001843,P004,Areia Fina 20kg,57,SC,10.88,49.61,570.55
V001843,P002,Cimento CP-V 50kg,61,SC,38.55,117.58,2233.97
V001844,P005,Brita 1 20kg,23,SC,14.93,27.47,315.92
V001844,P007,Tijolo Ceramico 6cm,94,UN,1.0,0.0,94.0
V001844,P002,Cimento CP-V 50kg,10,SC,38.7,30.96,356.04
V001844,P030,Gesso 20kg,75,SC,17.96,0.0,1347.0
V001844,P015,Tinta Acrilica 18L,30,GL,97.73,87.96,2843.94
V001844,P020,Broca de Concreto 10mm,89,UN,14.19,0.0,1262.91
V001845,P026,Disjuntor 20A,20,UN,28.05,0.0,561.0
V001845,P019,Rebolo Desbaste 4.5,16,UN,10.7,0.0,171.2
V001845,P025,Fio Eletrico 2.5mm 100m,8,RL,242.93,0.0,1943.44
V001845,P014,Tinta Latex 18L,10,GL,87.64,43.82,832.58
V001846,P006,Tijolo Ceramico 9cm,52,UN,1.21,0.0,62.92
V001846,P017,Massa Corrida 25kg,14,BD,37.46,0.0,524.44
V001846,P004,Areia Fina 20kg,86,SC,11.05,0.0,950.3
V001846,P003,Areia Media 20kg,42,SC,11.78,0.0,494.76
V001846,P013,Telha Fibrocimento 2.44m,63,UN,24.71,155.67,1401.06
V001846,P027,Tomada 2P+T,29,UN,14.04,0.0,407.16
V001846,P016,Rejunte 5kg,27,PCT,12.94,0.0,349.38
V001847,P014,Tinta Latex 18L,29,GL,88.91,0.0,2578.39
V001847,P017,Massa Corrida 25kg,52,BD,38.07,0.0,1979.64
V001847,P015,Tinta Acrilica 18L,20,GL,98.42,0.0,1968.4
V001847,P013,Telha Fibrocimento 2.44m,14,UN,25.02,0.0,350.28
V001847,P005,Brita 1 20kg,21,SC,15.01,25.22,289.99
V001847,P010,Ferro 8mm 12m,16,BR,37.29,0.0,596.64
V001847,P016,Rejunte 5kg,36,PCT,12.97,23.35,443.57
V001848,P001,Cimento CP-II 50kg,18,SC,35.32,0.0,635.76
V001848,P009,Ferro 10mm 12m,20,BR,54.48,0.0,1089.6
V001848,P017,Massa Corrida 25kg,16,BD,38.1,0.0,609.6
V001849,P024,Joelho PVC 100mm,20,UN,6.95,0.0,139.0
V001849,P014,Tinta Latex 18L,12,GL,89.05,0.0,1068.6
V001849,P029,Argamassa AC-II 20kg,13,SC,25.77,6.7,328.31
V001849,P013,Telha Fibrocimento 2.44m,18,UN,25.23,0.0,454.14
V001849,P010,Ferro 8mm 12m,4,BR,38.31,0.0,153.24
V001850,P012,Telha Ceramica,3,UN,3.73,0.0,11.19
V001850,P030,Gesso 20kg,5,SC,17.69,0.0,88.45
V001850,P010,Ferro 8mm 12m,1,BR,37.68,0.0,37.68
V001851,P002,Cimento CP-V 50kg,2,SC,37.95,0.0,75.9
V001851,P023,Tubo PVC 50mm 6m,2,BR,28.23,0.0,56.46
V001851,P030,Gesso 20kg,5,SC,17.96,0.0,89.8
V001852,P026,Disjuntor 20A,72,UN,27.47,59.34,1918.5
V001852,P029,Argamassa AC-II 20kg,48,SC,26.07,0.0,1251.36
V001852,P015,Tinta Acrilica 18L,88,GL,96.45,0.0,8487.6
V001852,P020,Broca de Concreto 10mm,39,UN,14.17,0.0,552.63
V001852,P030,Gesso 20kg,31,SC,17.68,43.85,504.23
V001852,P006,Tijolo Ceramico 9cm,14,UN,1.2,0.0,16.8
V001853,P007,Tijolo Ceramico 6cm,20,UN,1.01,0.0,20.2
V001853,P011,Ferro 12mm 12m,6,BR,73.7,0.0,442.2
V001854,P004,Areia Fina 20kg,88,SC,10.85,0.0,954.8
V001854,P003,Areia Media 20kg,27,SC,12.02,32.45,292.09
V001854,P021,Mangueira 1/2 50m,72,RL,65.94,0.0,4747.68
V001854,P007,Tijolo Ceramico 6cm,98,UN,1.01,0.0,98.98
V001854,P025,Fio Eletrico 2.5mm 100m,98,RL,244.45,1916.49,22039.61
V001854,P029,Argamassa AC-II 20kg,46,SC,26.08,0.0,1199.68
V001854,P010,Ferro 8mm 12m,90,BR,38.0,171.0,3249.0
V001854,P020,Broca de Concreto 10mm,87,UN,14.19,98.76,1135.77
V001855,P030,Gesso 20kg,1,SC,17.71,0.0,17.71
V001855,P027,Tomada 2P+T,5,UN,14.09,0.0,70.45
V001856,P030,Gesso 20kg,39,SC,18.31,0.0,714.09
V001856,P013,Telha Fibrocimento 2.44m,55,UN,24.88,41.05,1327.35
V001856,P024,Joelho PVC 100mm,49,UN,7.0,0.0,343.0
V001856,P004,Areia Fina 20kg,74,SC,10.98,0.0,812.52
V001856,P018,Disco de Corte 4.5,43,UN,8.08,0.0,347.44
V001856,P021,Mangueira 1/2 50m,75,RL,63.78,239.18,4544.32
V001856,P026,Disjuntor 20A,91,UN,27.91,253.98,2285.83
V001856,P002,Cimento CP-V 50kg,59,SC,37.49,110.6,2101.31
V001857,P007,Tijolo Ceramico 6cm,5,UN,1.0,0.0,5.0
V001857,P003,Areia Media 20kg,14,SC,11.87,0.0,166.18
V001857,P030,Gesso 20kg,5,SC,18.28,1.83,89.57
V001857,P020,Broca de Concreto 10mm,2,UN,13.99,0.84,27.14
V001858,P001,Cimento CP-II 50kg,85,SC,34.4,0.0,2924.0
V001858,P009,Ferro 10mm 12m,95,BR,53.93,0.0,5123.35
V001858,P002,Cimento CP-V 50kg,69,SC,37.32,206.01,2369.07
V001858,P017,Massa Corrida 25kg,80,BD,37.4,89.76,2902.24
V001858,P019,Rebolo Desbaste 4.5,57,UN,10.43,0.0,594.51
V001859,P008,Bloco de Concreto,53,UN,3.76,5.98,193.3
V001859,P002,Cimento CP-V 50kg,27,SC,38.61,0.0,1042.47
V001859,P010,Ferro 8mm 12m,24,BR,37.56,0.0,901.44
V001859,P020,Broca de Concreto 10mm,91,UN,14.2,103.38,1188.82
V001859,P003,Areia Media 20kg,26,SC,12.24,0.0,318.24
V001859,P029,Argamassa AC-II 20kg,51,SC,25.81,0.0,1316.31
V001860,P007,Tijolo Ceramico 6cm,38,UN,1.02,0.0,38.76
V001860,P024,Joelho PVC 100mm,48,UN,7.1,0.0,340.8
V001860,P005,Brita 1 20kg,81,SC,14.88,120.53,1084.75
V001860,P018,Disco de Corte 4.5,55,UN,7.87,0.0,432.85
V001860,P003,Areia Media 20kg,90,SC,12.05,0.0,1084.5
V001860,P029,Argamassa AC-II 20kg,77,SC,26.31,0.0,2025.87
V001860,P021,Mangueira 1/2 50m,51,RL,66.1,0.0,3371.1
V001861,P002,Cimento CP-V 50kg,3,SC,37.9,3.41,110.29
V001861,P027,Tomada 2P+T,19,UN,13.97,13.27,252.16
V001861,P020,Broca de Concreto 10mm,19,UN,14.07,0.0,267.33
V001862,P025,Fio Eletrico 2.5mm 100m,3,RL,240.22,0.0,720.66
V001862,P021,Mangueira 1/2 50m,4,RL,64.48,0.0,257.92
V001863,P026,Disjuntor 20A,10,UN,28.53,0.0,285.3
V001863,P016,Rejunte 5kg,4,PCT,12.79,0.0,51.16
V001863,P013,Telha Fibrocimento 2.44m,20,UN,25.09,0.0,501.8
V001863,P028,Impermeabilizante 18L,18,GL,120.79,0.0,2174.22
V001863,P003,Areia Media 20kg,3,SC,12.09,0.0,36.27
V001864,P019,Rebolo Desbaste 4.5,4,UN,10.63,0.0,42.52
V001864,P018,Disco de Corte 4.5,3,UN,7.93,0.48,23.31
V001864,P015,Tinta Acrilica 18L,12,GL,99.31,0.0,1191.72
V001865,P030,Gesso 20kg,13,SC,17.85,0.0,232.05
V001865,P010,Ferro 8mm 12m,15,BR,38.06,0.0,570.9
V001865,P003,Areia Media 20kg,16,SC,11.91,0.0,190.56
V001865,P015,Tinta Acrilica 18L,6,GL,96.43,11.57,567.01
V001866,P021,Mangueira 1/2 50m,9,RL,65.02,0.0,585.18
V001866,P017,Massa Corrida 25kg,5,BD,37.32,0.0,186.6
V001866,P005,Brita 1 20kg,5,SC,14.7,0.0,73.5
V001866,P027,Tomada 2P+T,9,UN,13.77,3.72,120.21
V001867,P017,Massa Corrida 25kg,7,BD,38.42,0.0,268.94
V001867,P024,Joelho PVC 100mm,11,UN,7.02,0.0,77.22
V001868,P014,Tinta Latex 18L,27,GL,88.11,0.0,2378.97
V001868,P017,Massa Corrida 25kg,76,BD,37.51,0.0,2850.76
V001868,P026,Disjuntor 20A,52,UN,27.52,0.0,1431.04
V001868,P029,Argamassa AC-II 20kg,55,SC,26.12,0.0,1436.6
V001868,P004,Areia Fina 20kg,45,SC,10.93,14.76,477.09
V001868,P011,Ferro 12mm 12m,10,BR,74.26,74.26,668.34
V001869,P025,Fio Eletrico 2.5mm 100m,71,RL,243.66,0.0,17299.86
V001869,P030,Gesso 20kg,89,SC,17.87,127.23,1463.2
V001869,P009,Ferro 10mm 12m,88,BR,54.6,144.14,4660.66
V001869,P001,Cimento CP-II 50kg,84,SC,35.11,0.0,2949.24
V001869,P011,Ferro 12mm 12m,30,BR,75.92,0.0,2277.6
V001869,P015,Tinta Acrilica 18L,55,GL,99.34,0.0,5463.7
V001869,P026,Disjuntor 20A,81,UN,27.73,0.0,2246.13
V001869,P028,Impermeabilizante 18L,41,GL,119.35,244.67,4648.68
V001870,P029,Argamassa AC-II 20kg,89,SC,26.15,69.82,2257.53
V001870,P026,Disjuntor 20A,61,UN,28.45,52.06,1683.39
V001870,P025,Fio Eletrico 2.5mm 100m,32,RL,239.87,0.0,7675.84
V001870,P011,Ferro 12mm 12m,67,BR,76.15,255.1,4846.95
V001870,P005,Brita 1 20kg,28,SC,14.94,0.0,418.32
V001871,P017,Massa Corrida 25kg,7,BD,38.61,0.0,270.27
V001871,P023,Tubo PVC 50mm 6m,2,BR,27.67,1.11,54.23
V001871,P026,Disjuntor 20A,11,UN,27.61,6.07,297.64
V001871,P015,Tinta Acrilica 18L,13,GL,99.37,0.0,1291.81
V001872,P013,Telha Fibrocimento 2.44m,45,UN,25.4,0.0,1143.0
V001872,P020,Broca de Concreto 10mm,27,UN,13.88,0.0,374.76
V001872,P009,Ferro 10mm 12m,27,BR,55.44,44.91,1451.97
V001872,P012,Telha Ceramica,90,UN,3.87,0.0,348.3
V001872,P027,Tomada 2P+T,67,UN,13.88,0.0,929.96
V001872,P011,Ferro 12mm 12m,95,BR,75.25,0.0,7148.75
V001872,P022,Tubo PVC 100mm 6m,86,BR,42.53,0.0,3657.58
V001873,P018,Disco de Corte 4.5,2,UN,8.15,0.33,15.97
V001873,P022,Tubo PVC 100mm 6m,20,BR,41.3,0.0,826.0
V001873,P016,Rejunte 5kg,8,PCT,13.06,0.0,104.48
V001874,P014,Tinta Latex 18L,19,GL,88.27,0.0,1677.13
V001874,P010,Ferro 8mm 12m,38,BR,37.72,43.0,1390.36
V001874,P006,Tijolo Ceramico 9cm,48,UN,1.22,4.68,53.88
V001874,P018,Disco de Corte 4.5,31,UN,8.03,0.0,248.93
V001874,P007,Tijolo Ceramico 6cm,70,UN,1.01,0.0,70.7
V001874,P024,Joelho PVC 100mm,38,UN,7.09,8.08,261.34
V001874,P001,Cimento CP-II 50kg,75,SC,34.4,0.0,2580.0
V001874,P025,Fio Eletrico 2.5mm 100m,94,RL,241.42,1134.67,21558.81
V001875,P029,Argamassa AC-II 20kg,52,SC,25.93,0.0,1348.36
V001875,P027,Tomada 2P+T,51,UN,13.89,56.67,651.72
V001875,P026,Disjuntor 20A,48,UN,28.06,107.75,1239.13
V001875,P011,Ferro 12mm 12m,92,BR,73.96,340.22,6464.1
V001875,P023,Tubo PVC 50mm 6m,86,BR,28.16,0.0,2421.76
V001875,P001,Cimento CP-II 50kg,53,SC,34.43,0.0,1824.79
V001876,P013,Telha Fibrocimento 2.44m,5,UN,25.13,0.0,125.65
V001876,P009,Ferro 10mm 12m,6,BR,54.86,0.0,329.16
V001876,P016,Rejunte 5kg,16,PCT,12.76,0.0,204.16
V001876,P026,Disjuntor 20A,2,UN,27.55,0.0,55.1
V001877,P002,Cimento CP-V 50kg,30,SC,38.17,57.26,1087.84
V001877,P015,Tinta Acrilica 18L,64,GL,98.52,0.0,6305.28
V001877,P018,Disco de Corte 4.5,43,UN,8.14,0.0,350.02
V001877,P017,Massa Corrida 25kg,97,BD,37.26,0.0,3614.22
V001877,P019,Rebolo Desbaste 4.5,61,UN,10.52,32.09,609.63
V001877,P014,Tinta Latex 18L,76,GL,88.59,201.99,6530.85
V001877,P026,Disjuntor 20A,15,UN,27.7,0.0,415.5
V001877,P012,Telha Ceramica,13,UN,3.77,1.47,47.54
V001878,P002,Cimento CP-V 50kg,91,SC,37.98,276.49,3179.69
V001878,P009,Ferro 10mm 12m,63,BR,55.11,104.16,3367.77
V001878,P023,Tubo PVC 50mm 6m,77,BR,28.37,0.0,2184.49
V001879,P012,Telha Ceramica,56,UN,3.76,0.0,210.56
V001879,P013,Telha Fibrocimento 2.44m,22,UN,25.18,44.32,509.64
V001879,P015,Tinta Acrilica 18L,65,GL,97.79,0.0,6356.35
V001879,P027,Tomada 2P+T,22,UN,14.05,9.27,299.83
V001879,P017,Massa Corrida 25kg,28,BD,37.81,105.87,952.81
V001879,P009,Ferro 10mm 12m,86,BR,54.94,0.0,4724.84
V001880,P014,Tinta Latex 18L,5,GL,88.78,0.0,443.9
V001880,P015,Tinta Acrilica 18L,3,GL,96.58,0.0,289.74
V001880,P016,Rejunte 5kg,16,PCT,13.23,0.0,211.68
V001880,P007,Tijolo Ceramico 6cm,6,UN,0.99,0.0,5.94
V001881,P022,Tubo PVC 100mm 6m,10,BR,41.81,0.0,418.1
V001881,P024,Joelho PVC 100mm,4,UN,7.07,0.85,27.43
V001882,P011,Ferro 12mm 12m,5,BR,75.21,0.0,376.05
V001882,P024,Joelho PVC 100mm,16,UN,7.11,0.0,113.76
V001882,P027,Tomada 2P+T,7,UN,14.15,0.0,99.05
V001882,P020,Broca de Concreto 10mm,5,UN,14.23,0.0,71.15
V001882,P030,Gesso 20kg,14,SC,17.68,0.0,247.52
V001883,P006,Tijolo Ceramico 9cm,37,UN,1.21,0.0,44.77
V001883,P017,Massa Corrida 25kg,90,BD,37.29,100.68,3255.42
V001883,P010,Ferro 8mm 12m,39,BR,38.7,45.28,1464.02
V001883,P019,Rebolo Desbaste 4.5,61,UN,10.34,0.0,630.74
V001883,P030,Gesso 20kg,80,SC,18.28,0.0,1462.4
V001883,P011,Ferro 12mm 12m,54,BR,76.08,410.83,3697.49
V001884,P008,Bloco de Concreto,14,UN,3.85,0.0,53.9
V001884,P014,Tinta Latex 18L,8,GL,88.72,35.49,674.27
V001884,P029,Argamassa AC-II 20kg,8,SC,25.51,0.0,204.08
V001884,P010,Ferro 8mm 12m,19,BR,37.37,35.5,674.53
V001884,P019,Rebolo Desbaste 4.5,5,UN,10.44,0.0,52.2
V001885,P003,Areia Media 20kg,65,SC,11.92,38.74,736.06
V001885,P008,Bloco de Concreto,65,UN,3.84,0.0,249.6
V001885,P009,Ferro 10mm 12m,67,BR,55.34,0.0,3707.78
V001885,P029,Argamassa AC-II 20kg,52,SC,26.12,0.0,1358.24
V001885,P007,Tijolo Ceramico 6cm,94,UN,0.99,9.31,83.75
V001885,P016,Rejunte 5kg,10,PCT,13.24,3.97,128.43
V001886,P016,Rejunte 5kg,2,PCT,12.75,0.0,25.5
V001886,P030,Gesso 20kg,12,SC,17.74,0.0,212.88
V001886,P005,Brita 1 20kg,16,SC,14.75,0.0,236.0
V001887,P008,Bloco de Concreto,16,UN,3.81,0.0,60.96
V001887,P021,Mangueira 1/2 50m,13,RL,64.81,0.0,842.53
V001887,P022,Tubo PVC 100mm 6m,20,BR,41.66,0.0,833.2
V001888,P007,Tijolo Ceramico 6cm,17,UN,1.0,0.0,17.0
V001888,P024,Joelho PVC 100mm,19,UN,6.9,0.0,131.1
V001888,P019,Rebolo Desbaste 4.5,8,UN,10.56,0.0,84.48
V001888,P026,Disjuntor 20A,5,UN,27.92,0.0,139.6
V001888,P001,Cimento CP-II 50kg,17,SC,35.09,0.0,596.53
V001889,P007,Tijolo Ceramico 6cm,19,UN,1.0,0.95,18.05
V001889,P006,Tijolo Ceramico 9cm,8,UN,1.19,0.0,9.52
V001889,P012,Telha Ceramica,17,UN,3.84,0.0,65.28
V001890,P028,Impermeabilizante 18L,5,GL,118.64,0.0,593.2
V001890,P025,Fio Eletrico 2.5mm 100m,4,RL,236.92,0.0,947.68
V001891,P024,Joelho PVC 100mm,79,UN,7.0,0.0,553.0
V001891,P008,Bloco de Concreto,18,UN,3.88,0.0,69.84
V001891,P017,Massa Corrida 25kg,72,BD,38.3,0.0,2757.6
V001891,P025,Fio Eletrico 2.5mm 100m,43,RL,244.24,0.0,10502.32
V001891,P023,Tubo PVC 50mm 6m,33,BR,28.31,46.71,887.52
V001891,P010,Ferro 8mm 12m,95,BR,38.11,108.61,3511.84
V001892,P027,Tomada 2P+T,5,UN,13.73,0.0,68.65
V001893,P018,Disco de Corte 4.5,6,UN,7.88,0.0,47.28
V001893,P027,Tomada 2P+T,19,UN,13.8,0.0,262.2
V001893,P012,Telha Ceramica,7,UN,3.83,0.0,26.81
V001893,P009,Ferro 10mm 12m,16,BR,54.5,0.0,872.0
V001894,P024,Joelho PVC 100mm,9,UN,7.04,0.0,63.36
V001894,P030,Gesso 20kg,9,SC,18.09,0.0,162.81
V001894,P023,Tubo PVC 50mm 6m,14,BR,27.68,0.0,387.52
V001894,P007,Tijolo Ceramico 6cm,19,UN,1.01,0.58,18.61
V001895,P028,Impermeabilizante 18L,22,GL,121.28,0.0,2668.16
V001895,P002,Cimento CP-V 50kg,19,SC,38.35,0.0,728.65
V001895,P025,Fio Eletrico 2.5mm 100m,22,RL,236.52,0.0,5203.44
V001895,P029,Argamassa AC-II 20kg,49,SC,26.19,0.0,1283.31
V001895,P011,Ferro 12mm 12m,59,BR,74.95,0.0,4422.05
V001895,P004,Areia Fina 20kg,17,SC,10.84,0.0,184.28
V001895,P009,Ferro 10mm 12m,96,BR,54.62,419.48,4824.04
V001896,P022,Tubo PVC 100mm 6m,39,BR,41.52,80.96,1538.32
V001896,P024,Joelho PVC 100mm,20,UN,7.12,0.0,142.4
V001896,P027,Tomada 2P+T,61,UN,13.96,68.12,783.44
V001896,P005,Brita 1 20kg,73,SC,15.06,54.97,1044.41
V001896,P017,Massa Corrida 25kg,28,BD,37.72,105.62,950.54
V001896,P012,Telha Ceramica,92,UN,3.86,10.65,344.47
V001897,P011,Ferro 12mm 12m,84,BR,73.97,0.0,6213.48
V001897,P020,Broca de Concreto 10mm,71,UN,14.05,0.0,997.55
V001897,P017,Massa Corrida 25kg,12,BD,38.72,0.0,464.64
V001897,P027,Tomada 2P+T,63,UN,13.72,0.0,864.36
V001897,P012,Telha Ceramica,16,UN,3.86,4.94,56.82
V001897,P013,Telha Fibrocimento 2.44m,70,UN,24.93,174.51,1570.59
V001897,P025,Fio Eletrico 2.5mm 100m,33,RL,240.64,0.0,7941.12
V001897,P016,Rejunte 5kg,93,PCT,13.02,60.54,1150.32
V001898,P004,Areia Fina 20kg,14,SC,10.84,0.0,151.76
V001898,P010,Ferro 8mm 12m,14,BR,37.87,0.0,530.18
V001898,P021,Mangueira 1/2 50m,14,RL,64.52,18.07,885.21
V001898,P011,Ferro 12mm 12m,7,BR,73.94,0.0,517.58
V001898,P024,Joelho PVC 100mm,4,UN,6.9,0.0,27.6
V001899,P018,Disco de Corte 4.5,3,UN,8.01,0.0,24.03
V001900,P006,Tijolo Ceramico 9cm,7,UN,1.22,0.0,8.54
