id,data,cliente,vendedor,total,desconto,status,canal
V001793,2024-03-01 18:18:00,CLI0084,VEN02,6890.03,92.66,concluida,balcao
V001794,2024-03-01 09:45:00,CLI0096,VEN02,19515.79,1596.72,concluida,balcao
V001795,2024-03-01 10:10:00,CLI0100,VEN01,1001.72,0.0,concluida,telefone
V001796,2024-03-01 17:51:00,CLI0103,VEN03,2869.78,0.0,concluida,balcao
V001797,2024-03-01 15:14:00,CLI0142,VEN02,1185.71,12.24,concluida,balcao
V001798,2024-03-02 18:16:00,CLI0067,VEN02,9305.73,72.17,concluida,balcao
V001799,2024-03-02 16:34:00,CLI0117,VEN01,5361.08,0.0,concluida,telefone
V001800,2024-03-03 16:05:00,CLI0139,VEN04,611.43,0.0,concluida,telefone
V001801,2024-03-04 13:01:00,CLI0081,VEN02,21216.33,1487.68,concluida,balcao
V001802,2024-03-04 10:11:00,CLI0084,VEN01,7986.77,768.07,concluida,balcao
V001803,2024-03-04 07:08:00,CLI0103,VEN01,7185.5,46.46,concluida,balcao
V001804,2024-03-05 17:29:00,CLI0009,VEN01,810.64,15.14,concluida,balcao
V001805,2024-03-05 13:53:00,CLI0026,VEN03,277.96,0.0,concluida,telefone
V001806,2024-03-05 16:30:00,CLI0058,VEN03,2466.93,7.61,concluida,balcao
V001807,2024-03-05 13:57:00,CLI0059,VEN03,123.35,0.0,concluida,balcao
V001808,2024-03-05 08:31:00,CLI0080,VEN04,2784.69,0.0,concluida,balcao
V001809,2024-03-06 18:26:00,CLI0023,VEN04,17763.34,367.97,concluida,balcao
V001810,2024-03-06 17:37:00,CLI0067,VEN03,10342.05,899.31,concluida,balcao
V001811,2024-03-06 09:55:00,CLI0096,VEN01,4105.56,21.18,concluida,telefone
V001812,2024-03-06 12:03:00,CLI0126,VEN04,981.96,0.0,concluida,balcao
V001813,2024-03-06 11:13:00,CLI0130,VEN01,27456.21,189.66,concluida,balcao
V001814,2024-03-07 15:34:00,CLI0049,VEN01,1000.18,0.0,concluida,balcao
V001815,2024-03-07 07:55:00,CLI0066,VEN01,48.94,0.0,concluida,telefone
V001816,2024-03-07 09:26:00,CLI0071,VEN03,7322.18,13.38,concluida,telefone
V001817,2024-03-07 14:08:00,CLI0086,VEN04,15.16,0.0,concluida,balcao
V001818,2024-03-07 07:49:00,CLI0093,VEN03,2814.44,0.0,concluida,balcao
V001819,2024-03-07 16:34:00,CLI0103,VEN02,9008.68,237.6,concluida,telefone
V001820,2024-03-07 16:34:00,CLI0105,VEN01,730.81,0.0,concluida,balcao
V001821,2024-03-08 11:59:00,CLI0066,VEN03,10.63,0.0,concluida,balcao
V001822,2024-03-09 12:21:00,CLI0067,VEN01,15150.57,430.46,concluida,balcao
V001823,2024-03-09 11:06:00,CLI0115,VEN02,7239.16,242.44,concluida,balcao
V001824,2024-03-09 08:51:00,CLI0143,VEN04,100.27,0.0,concluida,balcao
V001825,2024-03-10 09:03:00,CLI0127,VEN02,1155.64,1.25,concluida,balcao
V001826,2024-03-11 10:38:00,CLI0071,VEN03,15899.82,1070.45,concluida,balcao
V001827,2024-03-11 13:43:00,CLI0130,VEN02,7069.25,0.0,concluida,balcao
V001828,2024-03-11 16:12:00,CLI0140,VEN02,1816.97,39.39,concluida,balcao
V001829,2024-03-12 12:08:00,CLI0020,VEN02,9485.29,118.98,concluida,balcao
V001830,2024-03-12 16:50:00,CLI0028,VEN04,1508.87,0.72,concluida,telefone
V001831,2024-03-12 17:11:00,CLI0057,VEN01,844.08,11.91,concluida,balcao
V001832,2024-03-12 18:29:00,CLI0069,VEN04,1122.09,0.0,concluida,balcao
V001833,2024-03-12 18:21:00,CLI0085,VEN04,1322.83,0.89,concluida,balcao
V001834,2024-03-12 15:38:00,CLI0103,VEN03,20052.15,448.05,concluida,balcao
V001835,2024-03-12 17:46:00,CLI0109,VEN01,900.89,0.0,concluida,balcao
V001836,2024-03-12 15:44:00,CLI0130,VEN01,16616.19,1283.09,concluida,balcao
V001837,2024-03-12 14:56:00,CLI0147,VEN02,36240.53,151.7,concluida,balcao
V001838,2024-03-13 11:03:00,CLI0093,VEN01,749.04,0.0,concluida,balcao
V001839,2024-03-13 12:17:00,CLI0096,VEN03,23630.48,1041.93,concluida,balcao
V001840,2024-03-14 08:58:00,CLI0029,VEN02,1107.92,0.0,concluida,balcao
V001841,2024-03-14 11:34:00,CLI0080,VEN04,602.68,11.12,concluida,balcao
V001842,2024-03-14 13:03:00,CLI0084,VEN04,27814.17,687.47,concluida,balcao
V001843,2024-03-14 18:13:00,CLI0117,VEN04,4783.24,180.95,concluida,balcao
V001844,2024-03-14 15:49:00,CLI0147,VEN04,6219.81,146.39,concluida,balcao
V001845,2024-03-15 10:39:00,CLI0013,VEN01,3508.22,43.82,concluida,balcao
V001846,2024-03-15 09:34:00,CLI0071,VEN03,4190.02,155.67,concluida,balcao
V001847,2024-03-15 14:15:00,CLI0092,VEN01,8206.91,48.57,concluida,telefone
V001848,2024-03-15 15:32:00,CLI0100,VEN04,2334.96,0.0,concluida,balcao
V001849,2024-03-15 18:07:00,CLI0120,VEN01,2143.29,6.7,concluida,balcao
V001850,2024-03-15 18:36:00,CLI0143,VEN02,137.32,0.0,concluida,balcao
V001851,2024-03-15 08:17:00,CLI0146,VEN01,222.16,0.0,concluida,balcao
V001852,2024-03-16 11:20:00,CLI0071,VEN04,12731.12,103.19,concluida,balcao
V001853,2024-03-17 16:22:00,CLI0058,VEN04,462.4,0.0,concluida,telefone
V001854,2024-03-17 17:59:00,CLI0147,VEN02,33717.61,2218.7,concluida,telefone
V001855,2024-03-18 18:40:00,CLI0146,VEN01,88.16,0.0,concluida,balcao
V001856,2024-03-19 16:33:00,CLI0020,VEN02,12475.86,644.81,concluida,balcao
V001857,2024-03-19 16:12:00,CLI0046,VEN03,287.89,2.67,concluida,telefone
V001858,2024-03-19 08:16:00,CLI0081,VEN01,13913.17,295.77,concluida,balcao
V001859,2024-03-19 08:20:00,CLI0096,VEN02,4960.58,109.36,concluida,balcao
V001860,2024-03-19 14:52:00,CLI0103,VEN04,8378.63,120.53,concluida,telefone
V001861,2024-03-19 12:13:00,CLI0142,VEN04,629.78,16.68,concluida,balcao
V001862,2024-03-20 08:38:00,CLI0001,VEN04,978.58,0.0,concluida,balcao
V001863,2024-03-20 18:55:00,CLI0073,VEN04,3048.75,0.0,concluida,telefone
V001864,2024-03-20 17:00:00,CLI0075,VEN03,1257.55,0.48,concluida,balcao
V001865,2024-03-20 09:42:00,CLI0098,VEN01,1560.52,11.57,concluida,telefone
V001866,2024-03-20 18:28:00,CLI0112,VEN04,965.49,3.72,concluida,telefone
V001867,2024-03-21 07:24:00,CLI0064,VEN04,346.16,0.0,concluida,telefone
V001868,2024-03-21 11:21:00,CLI0084,VEN03,9242.8,89.02,concluida,balcao
V001869,2024-03-21 13:20:00,CLI0092,VEN03,41009.07,516.04,concluida,balcao
V001870,2024-03-21 11:01:00,CLI0103,VEN04,16882.03,376.98,concluida,telefone
V001871,2024-03-21 12:40:00,CLI0108,VEN04,1913.95,7.18,concluida,balcao
V001872,2024-03-21 14:11:00,CLI0147,VEN01,15054.32,44.91,concluida,balcao
V001873,2024-03-22 15:23:00,CLI0009,VEN01,946.45,0.33,concluida,balcao
V001874,2024-03-22 18:13:00,CLI0081,VEN02,27841.15,1190.43,concluida,balcao
V001875,2024-03-22 14:25:00,CLI0115,VEN04,13949.86,504.64,concluida,balcao
V001876,2024-03-22 08:33:00,CLI0126,VEN03,714.07,0.0,concluida,telefone
V001877,2024-03-22 13:36:00,CLI0129,VEN02,18960.88,292.81,concluida,balcao
V001878,2024-03-23 07:33:00,CLI0149,VEN01,8731.95,380.65,concluida,balcao
V001879,2024-03-25 08:51:00,CLI0023,VEN02,13054.03,159.46,concluida,balcao
V001880,2024-03-25 09:01:00,CLI0029,VEN01,951.26,0.0,concluida,balcao
V001881,2024-03-25 13:48:00,CLI0049,VEN03,445.53,0.85,concluida,telefone
V001882,2024-03-25 18:38:00,CLI0052,VEN01,907.53,0.0,concluida,balcao
V001883,2024-03-25 17:54:00,CLI0096,VEN01,10554.84,556.79,concluida,telefone
V001884,2024-03-25 16:17:00,CLI0112,VEN04,1658.98,70.99,concluida,balcao
V001885,2024-03-25 08:00:00,CLI0147,VEN02,6263.86,52.02,concluida,balcao
V001886,2024-03-26 09:30:00,CLI0003,VEN03,474.38,0.0,concluida,balcao
V001887,2024-03-26 11:55:00,CLI0013,VEN01,1736.69,0.0,concluida,balcao
V001888,2024-03-26 07:52:00,CLI0073,VEN04,968.71,0.0,concluida,balcao
V001889,2024-03-26 10:15:00,CLI0110,VEN01,92.85,0.95,concluida,balcao
V001890,2024-03-26 08:29:00,CLI0119,VEN02,1540.88,0.0,concluida,balcao
V001891,2024-03-26 17:16:00,CLI0129,VEN01,18282.12,155.32,concluida,balcao
V001892,2024-03-27 10:42:00,CLI0025,VEN01,68.65,0.0,concluida,balcao
V001893,2024-03-27 11:03:00,CLI0029,VEN02,1208.29,0.0,concluida,telefone
V001894,2024-03-27 13:48:00,CLI0043,VEN04,632.3,0.58,concluida,telefone
V001895,2024-03-27 15:50:00,CLI0081,VEN03,19313.93,419.48,concluida,telefone
V001896,2024-03-27 09:56:00,CLI0084,VEN01,4803.58,320.32,concluida,balcao
V001897,2024-03-27 16:10:00,CLI0129,VEN02,19258.88,239.99,concluida,balcao
V001898,2024-03-28 12:19:00,CLI0028,VEN01,2112.33,18.07,concluida,balcao
V001899,2024-03-28 09:57:00,CLI0048,VEN01,24.03,0.0,concluida,balcao
V001900,2024-03-28 13:35:00,CLI0090,VEN01,215.9,0.0,concluida,balcao
V001901,2024-03-29 09:05:00,CLI0020,VEN02,3321.87,0.97,concluida,balcao
V001902,2024-03-29 18:05:00,CLI0041,VEN04,834.24,0.0,concluida,balcao
V001903,2024-03-29 09:00:00,CLI0064,VEN01,417.92,0.0,concluida,telefone
V001904,2024-03-29 10:10:00,CLI0115,VEN04,7271.44,0.0,concluida,balcao
V001905,2024-03-29 13:56:00,CLI0147,VEN04,14713.49,13.28,concluida,balcao
V001906,2024-03-30 14:09:00,CLI0016,VEN03,6637.2,22.63,concluida,balcao
V001907,2024-03-30 13:00:00,CLI0040,VEN01,546.52,4.26,concluida,telefone
V001908,2024-03-30 11:22:00,CLI0067,VEN04,8449.57,387.2,concluida,balcao
V001909,2024-03-30 09:14:00,CLI0071,VEN01,12512.32,197.41,concluida,balcao
V001910,2024-03-30 07:05:00,CLI0127,VEN01,2060.29,0.0,concluida,balcao
V001911,2024-03-31 18:11:00,CLI0084,VEN04,18516.44,243.14,concluida,balcao
V001912,2024-03-31 16:49:00,CLI0092,VEN04,1424.67,0.0,concluida,balcao
V001913,2024-04-01 15:24:00,CLI0013,VEN02,880.39,0.0,concluida,balcao
V001914,2024-04-01 09:26:00,CLI0023,VEN02,5564.43,19.29,concluida,balcao
V001915,2024-04-01 12:33:00,CLI0038,VEN02,446.83,0.0,concluida,telefone
V001916,2024-04-01 15:25:00,CLI0052,VEN04,585.35,0.0,concluida,telefone
V001917,2024-04-01 07:11:00,CLI0090,VEN01,1746.1,14.05,concluida,balcao
V001918,2024-04-01 12:33:00,CLI0093,VEN03,945.35,0.0,concluida,balcao
V001919,2024-04-01 16:34:00,CLI0120,VEN02,2330.35,0.0,concluida,balcao
V001920,2024-04-02 16:11:00,CLI0041,VEN01,914.79,0.0,concluida,balcao
V001921,2024-04-02 13:05:00,CLI0106,VEN03,238.43,0.0,concluida,balcao
V001922,2024-04-03 17:43:00,CLI0006,VEN03,1296.23,45.06,concluida,telefone
V001923,2024-04-03 15:39:00,CLI0007,VEN01,1767.49,0.0,concluida,balcao
V001924,2024-04-03 16:32:00,CLI0020,VEN01,14219.91,304.74,concluida,telefone
V001925,2024-04-03 07:36:00,CLI0023,VEN01,10860.67,706.53,concluida,balcao
V001926,2024-04-03 11:05:00,CLI0067,VEN03,12812.49,89.87,concluida,balcao
V001927,2024-04-03 17:03:00,CLI0090,VEN03,1365.07,0.0,concluida,balcao
V001928,2024-04-03 15:08:00,CLI0102,VEN01,841.03,4.18,concluida,balcao
V001929,2024-04-03 07:38:00,CLI0120,VEN04,908.64,0.0,concluida,balcao
V001930,2024-04-03 14:04:00,CLI0149,VEN02,8173.46,303.2,concluida,balcao
V001931,2024-04-04 17:06:00,CLI0023,VEN04,10539.03,459.4,concluida,balcao
V001932,2024-04-04 18:04:00,CLI0074,VEN02,136.4,0.0,concluida,balcao
V001933,2024-04-04 09:39:00,CLI0081,VEN02,6040.11,86.36,concluida,telefone
V001934,2024-04-04 11:02:00,CLI0112,VEN04,2647.79,20.53,concluida,balcao
V001935,2024-04-04 08:56:00,CLI0149,VEN01,6470.57,288.5,concluida,balcao
V001936,2024-04-05 08:59:00,CLI0020,VEN03,4715.23,8.43,concluida,balcao
V001937,2024-04-05 10:27:00,CLI0026,VEN02,236.3,0.0,concluida,balcao
V001938,2024-04-05 12:54:00,CLI0081,VEN02,5501.12,142.0,concluida,balcao
V001939,2024-04-05 08:36:00,CLI0098,VEN03,5451.2,10.6,concluida,telefone
V001940,2024-04-05 09:37:00,CLI0103,VEN03,22489.87,1172.65,concluida,balcao
V001941,2024-04-06 15:11:00,CLI0043,VEN01,757.51,0.0,concluida,telefone
V001942,2024-04-06 13:47:00,CLI0129,VEN02,3735.66,38.91,concluida,balcao
V001943,2024-04-07 12:32:00,CLI0110,VEN01,641.21,14.34,concluida,balcao
V001944,2024-04-08 16:54:00,CLI0040,VEN02,3701.02,0.0,concluida,balcao
V001945,2024-04-08 17:00:00,CLI0052,VEN03,2472.84,21.55,concluida,balcao
V001946,2024-04-08 15:08:00,CLI0068,VEN02,111.28,0.0,concluida,balcao
V001947,2024-04-09 07:05:00,CLI0028,VEN01,1461.44,3.34,concluida,telefone
V001948,2024-04-09 18:49:00,CLI0075,VEN03,73.61,0.0,concluida,balcao
V001949,2024-04-09 13:42:00,CLI0081,VEN04,8411.74,151.31,concluida,balcao
V001950,2024-04-09 11:56:00,CLI0120,VEN04,2494.78,0.0,concluida,balcao
V001951,2024-04-09 15:19:00,CLI0149,VEN02,10609.94,512.47,concluida,balcao
V001952,2024-04-10 18:18:00,CLI0057,VEN03,636.95,0.0,concluida,balcao
V001953,2024-04-10 17:38:00,CLI0058,VEN03,4209.54,0.0,concluida,telefone
V001954,2024-04-10 13:16:00,CLI0098,VEN01,3649.65,11.99,concluida,telefone
V001955,2024-04-10 09:21:00,CLI0103,VEN03,3971.37,0.0,concluida,balcao
V001956,2024-04-10 17:11:00,CLI0105,VEN01,781.32,0.28,concluida,balcao
V001957,2024-04-10 09:53:00,CLI0129,VEN03,10923.03,502.75,concluida,telefone
V001958,2024-04-11 17:45:00,CLI0115,VEN04,3045.87,150.46,concluida,balcao
V001959,2024-04-11 18:29:00,CLI0117,VEN01,12508.67,228.25,concluida,telefone
V001960,2024-04-11 11:12:00,CLI0129,VEN02,9621.86,42.1,concluida,telefone
V001961,2024-04-12 14:53:00,CLI0007,VEN03,2055.18,0.0,concluida,balcao
V001962,2024-04-12 08:29:00,CLI0014,VEN01,278.32,0.0,concluida,balcao
V001963,2024-04-12 10:43:00,CLI0018,VEN01,836.21,0.0,concluida,balcao
V001964,2024-04-12 12:02:00,CLI0054,VEN01,255.16,0.0,concluida,balcao
V001965,2024-04-12 14:45:00,CLI0096,VEN01,6787.27,86.7,concluida,balcao
V001966,2024-04-12 18:54:00,CLI0117,VEN03,23052.64,38.68,concluida,balcao
V001967,2024-04-12 10:34:00,CLI0136,VEN01,244.68,0.0,concluida,balcao
V001968,2024-04-13 15:02:00,CLI0006,VEN02,7938.64,217.34,concluida,balcao
V001969,2024-04-13 15:06:00,CLI0071,VEN03,14780.65,0.0,concluida,balcao
V001970,2024-04-13 07:08:00,CLI0081,VEN04,6039.22,0.0,concluida,balcao
V001971,2024-04-13 15:52:00,CLI0109,VEN02,1402.14,13.45,concluida,balcao
V001972,2024-04-13 07:25:00,CLI0110,VEN04,1311.1,0.0,concluida,balcao
V001973,2024-04-13 09:08:00,CLI0147,VEN03,39727.73,699.14,concluida,balcao
V001974,2024-04-14 10:09:00,CLI0115,VEN04,8638.72,95.26,concluida,balcao
V001975,2024-04-15 17:51:00,CLI0029,VEN01,2430.41,0.0,concluida,balcao
V001976,2024-04-15 11:13:00,CLI0030,VEN01,1219.47,0.0,concluida,balcao
V001977,2024-04-15 09:10:00,CLI0042,VEN02,501.63,0.0,concluida,balcao
V001978,2024-04-15 07:18:00,CLI0067,VEN01,12260.84,64.06,concluida,balcao
V001979,2024-04-15 14:11:00,CLI0085,VEN02,2884.57,0.0,concluida,telefone
V001980,2024-04-16 11:51:00,CLI0007,VEN04,593.84,11.0,concluida,telefone
V001981,2024-04-16 09:33:00,CLI0026,VEN03,1507.13,0.0,concluida,balcao
V001982,2024-04-16 18:21:00,CLI0043,VEN03,4789.38,53.4,concluida,telefone
V001983,2024-04-16 13:33:00,CLI0085,VEN03,716.48,15.7,concluida,telefone
V001984,2024-04-16 10:03:00,CLI0090,VEN02,477.56,0.0,concluida,balcao
V001985,2024-04-16 18:32:00,CLI0115,VEN03,10805.26,203.24,concluida,balcao
V001986,2024-04-17 08:20:00,CLI0006,VEN02,8264.59,243.21,concluida,telefone
V001987,2024-04-17 18:50:00,CLI0026,VEN01,675.01,0.0,concluida,balcao
V001988,2024-04-17 17:41:00,CLI0038,VEN02,925.96,0.0,concluida,balcao
V001989,2024-04-17 07:59:00,CLI0041,VEN02,973.33,0.0,concluida,telefone
V001990,2024-04-17 10:57:00,CLI0061,VEN03,528.62,0.0,concluida,telefone
V001991,2024-04-17 15:07:00,CLI0064,VEN04,2198.49,0.0,concluida,telefone
V001992,2024-04-17 18:14:00,CLI0109,VEN02,696.4,0.0,concluida,balcao
V001993,2024-04-17 08:35:00,CLI0117,VEN03,16910.66,834.99,concluida,balcao
V001994,2024-04-17 13:15:00,CLI0126,VEN01,283.34,0.0,concluida,balcao
V001995,2024-04-18 14:19:00,CLI0081,VEN02,23077.93,1129.07,concluida,telefone
V001996,2024-04-19 12:31:00,CLI0043,VEN03,1678.11,0.0,concluida,balcao
V001997,2024-04-19 12:38:00,CLI0102,VEN04,2029.49,0.0,concluida,balcao
V001998,2024-04-19 18:24:00,CLI0103,VEN04,4974.81,185.53,concluida,balcao
V001999,2024-04-19 07:20:00,CLI0115,VEN01,3730.15,235.35,concluida,telefone
V002000,2024-04-19 08:58:00,CLI0130,VEN01,7083.9,186.83,concluida,balcao
V002001,2024-04-20 08:58:00,CLI0009,VEN02,254.66,0.0,concluida,balcao
V002002,2024-04-20 17:07:00,CLI0043,VEN02,1059.6,0.0,concluida,balcao
V002003,2024-04-22 10:42:00,CLI0011,VEN01,27.56,0.0,concluida,balcao
V002004,2024-04-22 08:45:00,CLI0067,VEN01,7006.75,28.83,concluida,balcao
V002005,2024-04-22 12:08:00,CLI0112,VEN02,2401.01,0.0,concluida,balcao
V002006,2024-04-22 11:58:00,CLI0140,VEN02,3576.65,0.0,concluida,telefone
V002007,2024-04-23 08:58:00,CLI0015,VEN03,514.62,0.22,concluida,balcao
V002008,2024-04-23 11:33:00,CLI0117,VEN01,11170.14,83.75,concluida,telefone
V002009,2024-04-23 10:07:00,CLI0146,VEN04,405.9,0.0,concluida,balcao
V002010,2024-04-24 18:29:00,CLI0015,VEN02,800.54,0.0,concluida,balcao
V002011,2024-04-24 15:17:00,CLI0069,VEN02,5531.17,35.06,concluida,balcao
V002012,2024-04-24 08:40:00,CLI0070,VEN01,977.04,0.0,concluida,balcao
V002013,2024-04-24 09:42:00,CLI0071,VEN01,18289.85,166.18,concluida,balcao
V002014,2024-04-24 09:11:00,CLI0115,VEN03,7784.9,0.0,concluida,balcao
V002015,2024-04-25 12:51:00,CLI0006,VEN02,14640.7,235.96,concluida,balcao
V002016,2024-04-25 09:02:00,CLI0040,VEN04,1364.42,10.21,concluida,balcao
V002017,2024-04-25 08:55:00,CLI0045,VEN01,353.13,0.0,concluida,telefone
V002018,2024-04-25 17:34:00,CLI0049,VEN02,579.93,0.0,concluida,balcao
V002019,2024-04-25 08:24:00,CLI0058,VEN04,263.76,0.0,concluida,balcao
V002020,2024-04-25 10:36:00,CLI0071,VEN01,10110.38,450.65,concluida,balcao
V002021,2024-04-25 13:34:00,CLI0080,VEN03,4977.22,8.57,concluida,balcao
V002022,2024-04-25 07:04:00,CLI0100,VEN02,315.4,14.74,concluida,balcao
V002023,2024-04-25 10:06:00,CLI0110,VEN03,2486.33,9.04,concluida,balcao
V002024,2024-04-25 07:14:00,CLI0120,VEN02,3224.64,0.0,concluida,balcao
V002025,2024-04-25 10:50:00,CLI0142,VEN04,191.32,0.0,concluida,telefone
V002026,2024-04-25 17:30:00,CLI0149,VEN04,4765.26,19.86,concluida,balcao
V002027,2024-04-26 15:58:00,CLI0011,VEN03,94.94,0.0,concluida,balcao
V002028,2024-04-26 07:34:00,CLI0071,VEN04,3009.92,6.23,concluida,balcao
V002029,2024-04-26 10:45:00,CLI0081,VEN01,7336.56,0.0,concluida,balcao
V002030,2024-04-26 18:35:00,CLI0084,VEN01,6520.4,509.07,concluida,balcao
V002031,2024-04-26 09:52:00,CLI0116,VEN01,3.72,0.0,concluida,balcao
V002032,2024-04-27 11:44:00,CLI0016,VEN02,2992.26,257.71,concluida,telefone
V002033,2024-04-27 18:05:00,CLI0100,VEN01,574.74,0.0,concluida,telefone
V002034,2024-04-27 14:00:00,CLI0127,VEN02,640.1,0.0,concluida,balcao
V002035,2024-04-28 11:19:00,CLI0084,VEN04,6226.74,542.7,concluida,balcao
V002036,2024-04-28 10:29:00,CLI0115,VEN02,7818.84,25.1,concluida,balcao
V002037,2024-04-28 13:08:00,CLI0141,VEN02,183.65,0.0,concluida,balcao
V002038,2024-04-29 07:11:00,CLI0006,VEN01,14947.96,1288.24,concluida,telefone
V002039,2024-04-29 10:45:00,CLI0081,VEN01,7802.11,10.69,concluida,balcao
V002040,2024-04-29 14:50:00,CLI0092,VEN04,5845.87,39.28,concluida,balcao
V002041,2024-04-29 18:47:00,CLI0126,VEN03,4153.0,0.0,concluida,balcao
V002042,2024-04-30 11:48:00,CLI0049,VEN04,1345.11,0.0,concluida,balcao
V002043,2024-05-01 13:33:00,CLI0016,VEN04,6737.45,425.91,concluida,balcao
V002044,2024-05-01 08:34:00,CLI0020,VEN02,10780.89,571.34,concluida,balcao
V002045,2024-05-01 12:38:00,CLI0040,VEN03,557.84,0.0,concluida,balcao
V002046,2024-05-01 16:27:00,CLI0042,VEN02,204.48,0.0,concluida,balcao
V002047,2024-05-01 16:27:00,CLI0059,VEN01,658.12,0.0,concluida,balcao
V002048,2024-05-01 08:55:00,CLI0073,VEN01,3937.28,9.94,concluida,balcao
V002049,2024-05-01 11:13:00,CLI0084,VEN03,6318.29,77.03,concluida,balcao
V002050,2024-05-01 08:04:00,CLI0110,VEN02,6138.94,0.0,concluida,telefone
V002051,2024-05-01 18:28:00,CLI0115,VEN04,10913.06,233.85,concluida,balcao
V002052,2024-05-01 13:34:00,CLI0149,VEN03,3260.47,15.49,concluida,balcao
V002053,2024-05-02 17:53:00,CLI0084,VEN04,17519.84,1048.25,concluida,telefone
V002054,2024-05-03 14:12:00,CLI0091,VEN01,191.13,0.0,concluida,balcao
V002055,2024-05-03 15:34:00,CLI0109,VEN03,2457.02,0.0,concluida,telefone
V002056,2024-05-03 11:59:00,CLI0117,VEN01,7810.44,205.57,concluida,balcao
V002057,2024-05-03 15:56:00,CLI0130,VEN02,7162.71,365.86,concluida,balcao
V002058,2024-05-04 15:18:00,CLI0063,VEN03,120.33,0.0,concluida,balcao
V002059,2024-05-04 09:49:00,CLI0079,VEN03,1281.58,0.0,concluida,balcao
V002060,2024-05-04 18:36:00,CLI0110,VEN04,407.15,2.91,concluida,balcao
V002061,2024-05-04 10:05:00,CLI0117,VEN03,18073.89,358.76,concluida,balcao
V002062,2024-05-04 08:44:00,CLI0123,VEN03,15.22,0.0,concluida,balcao
V002063,2024-05-04 10:46:00,CLI0126,VEN04,751.18,15.44,concluida,balcao
V002064,2024-05-04 16:08:00,CLI0129,VEN02,13069.8,628.86,concluida,balcao
V002065,2024-05-04 10:21:00,CLI0142,VEN03,4161.73,0.0,concluida,telefone
V002066,2024-05-05 12:00:00,CLI0065,VEN02,265.72,0.0,concluida,balcao
V002067,2024-05-06 13:12:00,CLI0023,VEN02,7528.08,356.08,concluida,telefone
V002068,2024-05-06 15:15:00,CLI0040,VEN04,768.56,0.0,concluida,telefone
V002069,2024-05-06 15:50:00,CLI0049,VEN03,1367.59,0.62,concluida,telefone
V002070,2024-05-06 08:13:00,CLI0069,VEN04,961.35,1.1,concluida,balcao
V002071,2024-05-06 15:48:00,CLI0084,VEN04,4775.98,192.55,concluida,telefone
V002072,2024-05-06 10:36:00,CLI0108,VEN01,1897.17,0.82,concluida,balcao
V002073,2024-05-06 10:22:00,CLI0147,VEN04,1920.58,97.43,concluida,balcao
V002074,2024-05-07 13:42:00,CLI0028,VEN03,1304.4,19.24,concluida,balcao
V002075,2024-05-07 09:27:00,CLI0033,VEN03,797.23,0.0,concluida,telefone
V002076,2024-05-07 09:42:00,CLI0071,VEN04,13514.01,72.59,concluida,telefone
V002077,2024-05-07 12:11:00,CLI0079,VEN02,1863.13,0.0,concluida,balcao
V002078,2024-05-07 09:16:00,CLI0094,VEN03,4.08,0.0,concluida,telefone
V002079,2024-05-07 14:40:00,CLI0108,VEN04,1501.61,5.01,concluida,balcao
V002080,2024-05-07 16:28:00,CLI0129,VEN03,5190.61,82.06,concluida,balcao
V002081,2024-05-08 13:24:00,CLI0005,VEN02,83.32,0.0,concluida,telefone
V002082,2024-05-08 07:07:00,CLI0020,VEN01,7016.36,251.33,concluida,telefone
V002083,2024-05-08 14:45:00,CLI0081,VEN03,31189.38,310.8,concluida,telefone
V002084,2024-05-08 15:25:00,CLI0084,VEN01,23212.86,882.73,concluida,balcao
V002085,2024-05-08 17:12:00,CLI0096,VEN04,13198.97,305.11,concluida,balcao
V002086,2024-05-08 07:40:00,CLI0122,VEN03,155.97,0.0,concluida,balcao
V002087,2024-05-08 15:19:00,CLI0149,VEN01,20768.11,33.18,concluida,balcao
V002088,2024-05-09 18:39:00,CLI0081,VEN03,12113.43,350.73,concluida,telefone
V002089,2024-05-09 14:44:00,CLI0115,VEN02,3041.52,29.88,concluida,balcao
V002090,2024-05-09 10:14:00,CLI0120,VEN01,1472.64,0.0,concluida,balcao
V002091,2024-05-09 09:23:00,CLI0140,VEN01,1193.9,6.77,concluida,balcao
V002092,2024-05-09 17:11:00,CLI0147,VEN02,6454.31,76.64,concluida,balcao
V002093,2024-05-09 17:26:00,CLI0149,VEN01,19775.6,572.0,concluida,balcao
V002094,2024-05-10 14:00:00,CLI0006,VEN04,8682.18,214.82,concluida,telefone
V002095,2024-05-10 08:09:00,CLI0013,VEN03,895.24,38.04,concluida,balcao
V002096,2024-05-10 17:01:00,CLI0020,VEN03,11297.76,336.61,concluida,balcao
V002097,2024-05-10 13:42:00,CLI0028,VEN04,565.23,17.92,concluida,balcao
V002098,2024-05-10 07:51:00,CLI0074,VEN01,99.66,0.0,concluida,balcao
V002099,2024-05-10 15:06:00,CLI0075,VEN03,628.05,26.77,concluida,balcao
V002100,2024-05-10 07:22:00,CLI0117,VEN04,10854.52,0.0,concluida,balcao
V002101,2024-05-11 15:14:00,CLI0092,VEN01,33949.97,894.76,concluida,balcao
V002102,2024-05-11 10:31:00,CLI0098,VEN04,1850.03,0.0,concluida,telefone
